datetime,wave_height_m,wave_dir_deg,wave_period_s,wind_speed_ms,wind_dir_deg,max_wave_height_12h_m
2022-07-03 16:20:00,0.288,302.7,3.864,5.725,283.1,0.406
2022-07-03 16:40:00,0.293,301.3,4.042,4.948,289.8,0.406
2022-07-03 17:00:00,0.292,299.3,3.884,5.174,288.6,0.406
2022-07-03 17:20:00,0.272,297.4,3.915,5.247,294.3,0.406
2022-07-03 17:40:00,0.262,295.4,4.17,4.648,294.8,0.406
2022-07-03 18:00:00,0.262,294.1,4.188,4.651,304.2,0.406
2022-07-03 18:20:00,0.264,295.0,4.241,5.022,301.4,0.406
2022-07-03 18:40:00,0.26,297.0,4.217,4.664,306.9,0.406
2022-07-03 19:00:00,0.249,289.3,4.321,4.862,308.9,0.406
2022-07-03 19:20:00,0.249,289.9,4.12,4.874,310.6,0.406
2022-07-03 19:40:00,0.245,287.2,4.137,4.784,309.3,0.406
2022-07-03 20:00:00,0.234,281.3,4.272,4.835,312.2,0.406
2022-07-03 20:20:00,0.223,280.1,3.904,4.889,312.9,0.406
2022-07-03 20:40:00,0.219,283.8,3.439,5.496,316.8,0.406
2022-07-03 21:00:00,0.215,287.0,3.624,5.671,315.6,0.406
2022-07-03 21:20:00,0.215,287.0,3.624,6.106,323.8,0.406
2022-07-03 21:40:00,0.183,284.6,3.774,6.836,316.9,0.406
2022-07-03 22:00:00,0.181,287.3,3.695,6.745,321.0,0.406
2022-07-03 22:20:00,0.173,289.1,3.743,7.06,317.4,0.401
2022-07-03 22:40:00,0.169,287.8,3.661,7.08,319.4,0.381
2022-07-03 23:00:00,0.17,287.4,3.487,7.253,316.5,0.379
2022-07-03 23:20:00,0.18,290.5,3.551,7.654,318.2,0.373
2022-07-03 23:40:00,0.185,295.7,3.463,7.011,317.3,0.373
2022-07-04 00:20:00,0.185,295.7,3.463,7.053,312.7,0.373
2022-07-04 00:40:00,0.18,304.4,3.192,7.158,317.2,0.373
2022-07-04 01:00:00,0.171,303.9,2.647,7.101,323.9,0.368
2022-07-04 01:20:00,0.171,303.9,2.647,6.766,326.8,0.347
2022-07-04 01:40:00,0.133,301.9,2.817,6.457,324.3,0.342
2022-07-04 02:00:00,0.129,301.1,2.811,6.075,324.2,0.342
2022-07-04 02:20:00,0.123,301.3,2.786,5.841,323.7,0.309
2022-07-04 02:40:00,0.123,301.3,2.786,5.958,326.5,0.295
2022-07-04 03:00:00,0.101,300.3,2.715,5.315,325.5,0.295
2022-07-04 03:20:00,0.1,299.2,2.618,5.093,323.5,0.293
2022-07-04 03:40:00,0.095,299.9,2.458,5.018,325.2,0.293
2022-07-04 04:00:00,0.095,299.9,2.458,4.09,333.0,0.293
2022-07-04 04:20:00,0.095,299.9,2.458,4.632,344.3,0.293
2022-07-04 04:40:00,0.095,299.9,2.458,4.593,340.4,0.292
2022-07-04 05:00:00,0.095,299.9,2.458,3.969,327.4,0.272
2022-07-04 05:20:00,0.095,299.9,2.458,4.592,345.1,0.264
2022-07-04 05:40:00,0.065,300.3,2.576,4.874,339.8,0.264
2022-07-04 06:20:00,0.064,288.1,2.786,5.743,2.518,0.26
2022-07-04 06:40:00,0.064,288.1,2.786,4.449,349.6,0.249
2022-07-04 07:00:00,0.055,284.0,2.632,6.352,9.94,0.249
2022-07-04 07:20:00,0.054,283.8,2.607,6.504,16.48,0.245
2022-07-04 07:40:00,0.054,283.8,2.607,7.093,14.97,0.234
2022-07-04 08:00:00,0.054,283.8,2.607,6.039,9.52,0.223
2022-07-04 08:20:00,0.054,283.8,2.607,5.796,12.18,0.219
2022-07-04 08:40:00,0.054,283.8,2.607,5.275,357.9,0.215
2022-07-04 09:00:00,0.053,283.0,4.167,7.353,19.22,0.215
2022-07-04 09:20:00,0.063,310.3,3.442,7.465,31.66,0.185
2022-07-04 09:40:00,0.061,303.4,1.887,7.317,21.32,0.185
2022-07-04 10:00:00,0.054,275.3,1.307,7.257,24.83,0.185
2022-07-04 10:20:00,0.064,294.0,1.589,7.506,28.95,0.185
2022-07-04 10:40:00,0.055,285.4,1.113,6.966,20.52,0.185
2022-07-04 11:00:00,0.051,284.0,1.135,7.206,23.46,0.185
2022-07-04 11:20:00,0.048,258.0,1.149,7.189,20.06,0.185
2022-07-04 11:40:00,0.053,247.3,1.168,7.541,23.61,0.185
2022-07-04 12:00:00,0.053,256.0,1.172,7.619,28.86,0.185
2022-07-04 12:20:00,0.051,284.5,2.72,7.602,18.98,0.18
2022-07-04 12:40:00,0.047,299.5,4.492,7.308,14.67,0.171
2022-07-04 13:00:00,0.047,299.5,4.492,7.078,9.0,0.171
2022-07-04 13:20:00,0.042,306.4,4.286,5.816,1.038,0.133
2022-07-04 13:40:00,0.042,306.4,4.286,4.412,303.7,0.129
2022-07-04 14:00:00,0.042,306.4,4.286,5.757,292.1,0.123
2022-07-04 14:20:00,0.042,306.4,4.286,5.651,299.3,0.123
2022-07-04 14:40:00,0.042,306.4,4.286,6.134,295.6,0.101
2022-07-04 15:00:00,0.042,306.4,4.286,5.853,289.7,0.1
2022-07-04 15:20:00,0.042,306.4,4.286,4.997,303.1,0.095
2022-07-04 15:40:00,0.027,323.6,3.489,5.898,295.6,0.095
2022-07-04 16:00:00,0.027,323.6,3.489,5.435,312.7,0.095
2022-07-04 16:20:00,0.047,337.5,1.588,5.065,308.2,0.095
2022-07-04 16:40:00,0.047,337.5,1.588,4.192,301.9,0.095
2022-07-04 17:00:00,0.025,267.3,2.587,5.383,321.3,0.095
2022-07-04 17:20:00,0.025,267.3,2.587,5.391,324.5,0.065
2022-07-04 17:40:00,0.03,275.9,2.42,5.977,312.9,0.064
2022-07-04 18:00:00,0.03,275.9,2.42,5.587,319.2,0.064
2022-07-04 18:20:00,0.037,293.6,1.288,5.744,312.6,0.064
2022-07-04 18:40:00,0.037,293.6,1.288,5.983,305.8,0.064
2022-07-04 19:00:00,0.056,297.2,1.45,5.962,313.9,0.064
2022-07-04 19:20:00,0.053,287.9,1.991,6.297,314.1,0.064
2022-07-04 19:40:00,0.063,314.5,2.543,6.666,308.6,0.064
2022-07-04 20:00:00,0.065,307.2,2.502,6.456,313.6,0.065
2022-07-04 20:20:00,0.057,240.7,2.429,6.295,314.0,0.065
2022-07-04 20:40:00,0.067,236.4,2.412,5.666,315.9,0.067
2022-07-04 21:00:00,0.082,315.6,1.829,6.418,316.2,0.082
2022-07-04 21:20:00,0.057,288.7,1.282,6.343,321.7,0.082
2022-07-04 21:40:00,0.047,256.8,2.453,5.411,311.2,0.082
2022-07-04 22:00:00,0.06,267.7,3.07,5.507,323.9,0.082
2022-07-04 22:20:00,0.057,281.7,2.584,4.394,331.3,0.082
2022-07-04 22:40:00,0.047,156.5,2.451,4.087,324.6,0.082
2022-07-04 23:20:00,0.047,156.5,2.451,5.605,327.1,0.082
2022-07-04 23:40:00,0.067,301.0,1.644,5.935,324.2,0.082
2022-07-05 00:00:00,0.067,301.0,1.644,5.349,325.8,0.082
2022-07-05 00:20:00,0.067,301.0,1.644,4.244,344.9,0.082
2022-07-05 00:40:00,0.067,301.0,1.644,4.443,341.1,0.082
2022-07-05 01:00:00,0.067,301.0,1.644,6.356,353.6,0.082
2022-07-05 01:20:00,0.067,301.0,1.644,7.909,13.15,0.082
2022-07-05 01:40:00,0.067,301.0,1.644,7.53,22.48,0.082
2022-07-05 02:00:00,0.021,174.2,4.879,8.22,344.3,0.082
2022-07-05 02:20:00,0.029,169.5,4.3,8.46,269.2,0.082
2022-07-05 02:40:00,0.029,169.5,4.3,8.19,184.3,0.082
2022-07-05 03:00:00,0.029,169.5,4.3,8.59,319.8,0.082
2022-07-05 03:20:00,0.029,169.5,4.3,8.5,186.5,0.082
2022-07-05 03:40:00,0.029,169.5,4.3,8.86,181.9,0.082
2022-07-05 04:00:00,0.032,288.6,4.478,8.84,87.1,0.082
2022-07-05 04:20:00,0.032,288.6,4.478,8.58,194.2,0.082
2022-07-05 04:40:00,0.032,288.6,4.478,8.87,198.8,0.082
2022-07-05 05:00:00,0.032,288.6,4.478,8.27,204.1,0.082
2022-07-05 05:20:00,0.032,288.6,4.478,8.11,204.4,0.082
2022-07-05 05:40:00,0.033,9.98,1.134,8.51,202.4,0.082
2022-07-05 06:00:00,0.033,12.97,1.435,7.795,210.5,0.082
2022-07-05 06:20:00,0.033,12.97,1.435,7.633,205.5,0.082
2022-07-05 06:40:00,0.033,12.97,1.435,8.41,208.1,0.082
2022-07-05 07:00:00,0.065,342.8,1.134,8.89,202.3,0.082
2022-07-05 07:20:00,0.065,342.8,1.134,9.87,195.3,0.082
2022-07-05 07:40:00,0.065,342.8,1.134,9.35,200.3,0.082
2022-07-05 08:00:00,0.061,323.0,1.139,9.27,207.4,0.082
2022-07-05 08:20:00,0.061,323.0,1.139,9.19,211.2,0.082
2022-07-05 08:40:00,0.124,292.4,1.313,11.36,223.0,0.124
2022-07-05 09:00:00,0.193,295.6,1.815,11.72,228.1,0.193
2022-07-05 09:20:00,0.318,297.8,2.377,12.05,242.0,0.318
2022-07-05 09:40:00,0.398,295.1,2.511,10.27,233.0,0.398
2022-07-05 10:00:00,0.39,291.6,2.571,7.058,215.8,0.398
2022-07-05 10:20:00,0.295,281.0,2.642,5.951,205.1,0.398
2022-07-05 10:40:00,0.233,282.8,2.955,6.953,207.9,0.398
2022-07-05 11:00:00,0.191,288.0,3.108,7.978,213.2,0.398
2022-07-05 11:20:00,0.181,293.0,3.024,8.93,221.3,0.398
2022-07-05 11:40:00,0.204,299.9,2.215,10.62,219.7,0.398
2022-07-05 12:00:00,0.235,302.4,1.827,11.04,225.4,0.398
2022-07-05 12:20:00,0.269,301.7,2.286,11.38,232.4,0.398
2022-07-05 12:40:00,0.269,301.7,2.286,10.78,242.5,0.398
2022-07-05 13:00:00,0.404,303.3,2.927,12.08,238.4,0.404
2022-07-05 13:20:00,0.413,303.4,2.806,11.3,236.7,0.413
2022-07-05 13:40:00,0.43,304.6,2.623,11.71,236.4,0.43
2022-07-05 14:40:00,0.394,295.2,3.116,10.34,244.2,0.43
2022-07-06 01:00:00,0.421,273.1,4.072,6.215,325.4,0.43
2022-07-06 01:20:00,0.431,275.9,4.226,5.861,322.8,0.431
2022-07-06 01:40:00,0.424,275.8,4.167,5.851,325.5,0.431
2022-07-06 02:20:00,0.444,272.8,4.032,5.619,327.3,0.444
2022-07-06 02:40:00,0.429,273.5,3.847,5.235,330.1,0.444
2022-07-06 03:00:00,0.429,268.1,3.941,4.904,337.3,0.444
2022-07-06 03:20:00,0.421,267.7,4.042,3.256,316.4,0.444
2022-07-06 03:40:00,0.377,286.3,3.949,3.388,292.9,0.444
2022-07-06 04:00:00,0.35,303.6,3.711,4.457,287.8,0.444
2022-07-06 04:20:00,0.337,308.0,3.669,4.392,292.8,0.444
2022-07-06 04:40:00,0.324,303.2,3.809,5.215,311.3,0.444
2022-07-06 05:00:00,0.332,299.1,3.807,4.454,305.4,0.444
2022-07-06 05:20:00,0.299,301.4,3.598,3.834,313.4,0.444
2022-07-06 05:40:00,0.281,306.0,3.594,3.85,288.5,0.444
2022-07-06 06:00:00,0.253,307.4,3.478,3.375,293.8,0.444
2022-07-06 06:20:00,0.233,315.4,3.257,4.183,276.6,0.444
2022-07-06 06:40:00,0.233,315.4,3.257,5.292,266.2,0.444
2022-07-06 07:00:00,0.209,327.4,3.572,5.207,278.5,0.444
2022-07-06 07:20:00,0.209,320.7,3.459,5.276,287.6,0.444
2022-07-06 07:40:00,0.201,323.4,3.243,6.125,289.5,0.444
2022-07-06 08:00:00,0.197,328.7,3.006,5.799,290.6,0.444
2022-07-06 08:20:00,0.2,317.8,3.015,5.208,299.0,0.444
2022-07-06 08:40:00,0.195,307.5,3.234,6.352,316.1,0.444
2022-07-06 09:00:00,0.183,298.2,3.226,6.982,322.0,0.444
2022-07-06 09:20:00,0.214,298.6,3.854,7.762,331.2,0.444
2022-07-06 09:40:00,0.239,303.0,4.229,6.575,328.7,0.444
2022-07-06 10:00:00,0.235,296.0,3.686,5.429,327.3,0.444
2022-07-06 10:20:00,0.215,291.3,3.183,4.539,320.9,0.444
2022-07-06 10:40:00,0.199,289.4,3.104,4.865,330.8,0.444
2022-07-06 11:00:00,0.198,284.2,3.094,5.376,332.3,0.444
2022-07-06 11:20:00,0.192,287.6,3.111,6.493,327.4,0.444
2022-07-06 11:40:00,0.188,292.0,3.105,6.652,333.0,0.444
2022-07-06 12:00:00,0.198,290.6,3.159,8.25,344.9,0.444
2022-07-06 12:20:00,0.207,292.6,3.089,7.484,347.8,0.444
2022-07-06 12:40:00,0.218,290.5,3.073,7.749,349.0,0.444
2022-07-06 13:00:00,0.217,290.0,3.104,7.715,347.7,0.444
2022-07-06 13:20:00,0.209,289.9,3.061,7.573,343.7,0.444
2022-07-06 13:40:00,0.205,291.6,2.808,6.703,343.8,0.444
2022-07-06 14:00:00,0.2,289.9,2.686,6.766,344.6,0.444
2022-07-06 14:20:00,0.196,294.4,2.834,6.903,329.9,0.429
2022-07-06 14:40:00,0.195,300.7,2.802,8.14,338.8,0.429
2022-07-06 15:00:00,0.199,302.9,2.821,7.65,344.7,0.421
2022-07-06 15:20:00,0.196,298.6,2.849,6.4,328.5,0.377
2022-07-06 15:40:00,0.186,300.7,2.942,7.015,329.3,0.35
2022-07-06 16:00:00,0.185,306.7,2.858,8.25,319.0,0.337
2022-07-06 16:20:00,0.211,320.4,2.288,8.86,314.1,0.332
2022-07-06 16:40:00,0.259,331.5,2.195,9.02,318.0,0.332
2022-07-06 17:00:00,0.304,335.5,2.677,9.41,319.9,0.304
2022-07-06 17:20:00,0.353,337.2,2.791,10.12,322.1,0.353
2022-07-06 17:40:00,0.387,335.3,2.921,9.83,322.4,0.387
2022-07-06 18:00:00,0.403,340.7,2.827,10.1,321.0,0.403
2022-07-06 18:40:00,0.432,343.3,3.102,10.59,322.1,0.432
2022-07-06 19:00:00,0.441,342.6,3.127,10.4,323.3,0.441
2022-07-06 19:20:00,0.485,342.9,3.19,11.06,321.0,0.485
2022-07-06 19:40:00,0.525,344.0,3.281,10.8,323.1,0.525
2022-07-06 20:00:00,0.524,345.0,3.247,11.64,320.7,0.525
2022-07-06 20:20:00,0.533,346.4,3.308,11.45,323.2,0.533
2022-07-06 20:40:00,0.533,346.4,3.308,11.59,325.3,0.533
2022-07-06 21:00:00,0.561,343.7,3.077,11.57,328.3,0.561
2022-07-06 21:20:00,0.561,343.7,3.077,11.31,328.4,0.561
2022-07-06 21:40:00,0.552,343.4,3.974,11.08,325.3,0.561
2022-07-06 22:20:00,0.526,338.9,3.339,10.79,322.3,0.561
2022-07-06 22:40:00,0.52,337.3,3.428,10.49,322.0,0.561
2022-07-06 23:00:00,0.503,336.9,4.001,10.2,320.2,0.561
2022-07-06 23:20:00,0.484,332.5,3.662,9.71,322.4,0.561
2022-07-06 23:40:00,0.461,332.1,3.396,9.74,322.2,0.561
2022-07-07 00:00:00,0.461,332.1,3.396,9.56,325.3,0.561
2022-07-07 00:20:00,0.438,330.0,2.679,9.2,324.5,0.561
2022-07-07 00:40:00,0.421,331.0,3.205,8.55,321.6,0.561
2022-07-07 01:00:00,0.397,330.2,4.058,8.41,320.3,0.561
2022-07-07 01:20:00,0.397,326.6,4.199,7.979,321.9,0.561
2022-07-07 01:40:00,0.385,326.4,4.136,7.227,323.0,0.561
2022-07-07 02:00:00,0.379,321.7,4.278,7.258,334.0,0.561
2022-07-07 02:20:00,0.384,310.8,4.336,6.765,335.7,0.561
2022-07-07 02:40:00,0.328,300.6,4.212,5.9,340.7,0.561
2022-07-07 03:00:00,0.312,300.8,3.965,6.012,336.7,0.561
2022-07-07 03:20:00,0.298,301.9,3.73,5.158,335.2,0.561
2022-07-07 03:40:00,0.284,305.8,3.841,5.164,336.2,0.561
2022-07-07 04:00:00,0.278,308.4,3.963,5.435,336.6,0.561
2022-07-07 04:20:00,0.258,310.3,3.687,5.819,334.8,0.561
2022-07-07 04:40:00,0.239,310.5,3.664,5.12,331.7,0.561
2022-07-07 05:00:00,0.235,310.1,3.852,4.969,336.9,0.561
2022-07-07 05:20:00,0.225,316.4,3.622,5.128,333.0,0.561
2022-07-07 05:40:00,0.215,322.2,3.481,5.045,327.4,0.561
2022-07-07 06:00:00,0.197,326.7,3.455,3.957,318.5,0.561
2022-07-07 06:20:00,0.185,339.4,3.36,3.095,285.2,0.561
2022-07-07 06:40:00,0.185,339.4,3.36,2.839,282.9,0.561
2022-07-07 07:00:00,0.185,339.4,3.36,3.15,284.9,0.561
2022-07-07 07:20:00,0.148,326.9,3.093,4.399,319.8,0.561
2022-07-07 07:40:00,0.148,326.9,3.093,4.601,323.2,0.561
2022-07-07 08:00:00,0.133,323.7,3.209,4.727,327.0,0.561
2022-07-07 08:20:00,0.13,323.5,3.034,4.671,323.9,0.561
2022-07-07 08:40:00,0.126,325.6,2.838,3.978,313.8,0.561
2022-07-07 09:00:00,0.119,324.6,2.926,3.986,317.5,0.561
2022-07-07 09:20:00,0.119,324.6,2.926,3.393,300.6,0.552
2022-07-07 09:40:00,0.105,322.6,2.565,4.259,322.0,0.526
2022-07-07 10:00:00,0.106,321.8,2.521,4.458,324.0,0.526
2022-07-07 10:20:00,0.107,315.5,2.586,4.646,332.6,0.52
2022-07-07 10:40:00,0.108,313.1,2.836,4.035,328.8,0.503
2022-07-07 11:00:00,0.105,315.9,2.989,3.69,314.2,0.484
2022-07-07 11:20:00,0.099,310.9,2.987,3.502,332.0,0.461
2022-07-07 11:40:00,0.098,306.9,2.845,3.682,331.9,0.461
2022-07-07 12:00:00,0.098,307.2,2.787,4.038,329.1,0.438
2022-07-07 12:40:00,0.1,302.2,2.747,5.254,312.0,0.397
2022-07-07 13:00:00,0.078,321.3,2.43,5.663,314.4,0.397
2022-07-07 13:20:00,0.078,323.0,2.439,5.333,317.0,0.385
2022-07-07 13:40:00,0.078,323.0,2.439,4.818,318.9,0.384
2022-07-07 14:00:00,0.085,312.7,2.19,4.452,312.7,0.384
2022-07-07 14:20:00,0.079,325.2,2.295,5.621,298.0,0.328
2022-07-07 14:40:00,0.071,346.6,2.373,6.235,284.4,0.312
2022-07-07 15:00:00,0.067,354.3,2.329,5.653,276.3,0.298
2022-07-07 15:20:00,0.067,354.3,2.329,6.057,284.6,0.284
2022-07-07 15:40:00,0.067,354.3,2.329,5.843,286.6,0.278
2022-07-07 16:00:00,0.067,354.3,2.329,5.788,269.0,0.258
2022-07-07 16:20:00,0.067,354.3,2.329,6.084,268.3,0.239
2022-07-07 16:40:00,0.072,23.03,2.621,6.294,274.4,0.235
2022-07-07 17:00:00,0.087,160.2,2.021,6.436,275.8,0.225
2022-07-07 17:20:00,0.119,300.4,1.391,5.586,280.4,0.215
2022-07-07 17:40:00,0.133,282.5,1.534,5.066,288.6,0.197
2022-07-07 18:00:00,0.133,282.5,1.534,4.969,287.4,0.185
2022-07-07 18:20:00,0.116,273.9,1.583,4.846,298.0,0.185
2022-07-07 18:40:00,0.118,274.2,1.553,4.558,306.7,0.185
2022-07-07 19:00:00,0.115,274.2,1.497,4.306,304.4,0.148
2022-07-07 19:20:00,0.107,282.9,1.469,4.56,307.2,0.148
2022-07-07 19:40:00,0.103,288.8,1.488,4.506,310.0,0.133
2022-07-07 20:00:00,0.096,290.6,1.569,4.421,297.0,0.133
2022-07-07 20:20:00,0.092,305.4,1.476,4.512,287.6,0.133
2022-07-07 20:40:00,0.092,305.4,1.476,4.888,259.2,0.133
2022-07-07 21:00:00,0.092,305.4,1.476,4.864,241.7,0.133
2022-07-07 21:20:00,0.092,305.4,1.476,4.99,248.6,0.133
2022-07-07 21:40:00,0.092,305.4,1.476,5.369,251.1,0.133
2022-07-07 22:00:00,0.064,43.34,1.482,4.868,243.5,0.133
2022-07-07 22:20:00,0.064,36.81,1.468,4.599,248.3,0.133
2022-07-07 22:40:00,0.063,102.1,2.103,4.629,283.0,0.133
2022-07-07 23:00:00,0.066,301.4,3.109,4.415,269.3,0.133
2022-07-07 23:20:00,0.215,42.39,6.958,4.598,251.0,0.215
2022-07-07 23:40:00,0.215,42.39,6.958,4.98,250.7,0.215
2022-07-08 00:00:00,0.215,42.39,6.958,5.156,241.3,0.215
2022-07-08 00:20:00,0.215,42.39,6.958,5.076,238.1,0.215
2022-07-08 00:40:00,0.075,30.25,3.244,5.32,228.6,0.215
2022-07-08 01:00:00,0.066,191.5,3.086,6.002,243.3,0.215
2022-07-08 01:20:00,0.066,191.5,3.086,5.022,233.3,0.215
2022-07-08 02:00:00,0.062,17.46,3.078,4.288,227.3,0.215
2022-07-08 02:20:00,0.062,17.46,3.078,3.879,217.1,0.215
2022-07-08 02:40:00,0.05,343.7,4.725,5.804,223.8,0.215
2022-07-08 03:00:00,0.048,330.3,3.605,4.644,230.9,0.215
2022-07-08 03:20:00,0.048,330.3,3.605,4.741,215.0,0.215
2022-07-08 03:40:00,0.048,330.3,3.605,4.547,220.0,0.215
2022-07-08 04:00:00,0.048,330.3,3.605,5.432,216.2,0.215
2022-07-08 04:20:00,0.027,302.3,2.182,4.54,230.9,0.215
2022-07-08 04:40:00,0.026,300.1,2.156,4.023,237.0,0.215
2022-07-08 05:00:00,0.026,300.1,2.156,4.14,238.4,0.215
2022-07-08 05:20:00,0.026,300.1,2.156,4.584,240.6,0.215
2022-07-08 05:40:00,0.026,300.1,2.156,4.023,229.7,0.215
2022-07-08 06:00:00,0.026,300.1,2.156,4.56,236.9,0.215
2022-07-08 06:20:00,0.026,300.1,2.156,3.673,222.7,0.215
2022-07-08 06:40:00,0.025,322.2,4.082,4.47,233.4,0.215
2022-07-08 07:00:00,0.025,322.2,4.082,5.016,236.2,0.215
2022-07-08 07:20:00,0.025,322.2,4.082,4.649,228.9,0.215
2022-07-08 07:40:00,0.025,322.2,4.082,4.393,227.1,0.215
2022-07-08 08:00:00,0.025,322.2,4.082,3.906,231.8,0.215
2022-07-08 08:20:00,0.025,322.2,4.082,3.896,231.3,0.215
2022-07-08 08:40:00,0.025,322.2,4.082,3.464,221.5,0.215
2022-07-08 09:00:00,0.025,322.2,4.082,3.965,230.0,0.215
2022-07-08 09:20:00,0.032,308.9,2.986,3.385,221.5,0.215
2022-07-08 09:40:00,0.032,308.9,2.986,3.891,226.9,0.215
2022-07-08 10:00:00,0.032,308.9,2.986,3.711,222.6,0.215
2022-07-08 10:20:00,0.032,308.9,2.986,3.062,224.0,0.215
2022-07-08 10:40:00,0.032,308.9,2.986,3.433,228.2,0.215
2022-07-08 11:00:00,0.032,308.9,2.986,3.686,229.5,0.215
2022-07-08 11:20:00,0.047,317.3,4.763,3.633,240.1,0.215
2022-07-08 11:40:00,0.046,196.8,4.778,2.145,289.9,0.215
2022-07-08 12:00:00,0.068,23.95,3.21,2.491,325.7,0.215
2022-07-08 12:20:00,0.121,43.19,1.63,2.127,310.8,0.121
2022-07-08 12:40:00,0.166,44.08,1.787,2.356,307.7,0.166
2022-07-08 13:00:00,0.191,42.4,1.735,2.612,305.9,0.191
2022-07-08 13:20:00,0.203,44.25,1.89,2.605,299.8,0.203
2022-07-08 13:40:00,0.228,42.36,2.11,3.349,322.4,0.228
2022-07-08 14:00:00,0.228,42.36,2.11,4.641,309.2,0.228
2022-07-08 14:20:00,0.299,33.31,2.353,4.46,311.0,0.299
2022-07-08 14:40:00,0.301,26.33,2.394,6.959,314.6,0.301
2022-07-08 15:00:00,0.311,10.45,2.537,7.977,316.6,0.311
2022-07-08 15:20:00,0.331,3.568,2.498,7.697,321.1,0.331
2022-07-08 15:40:00,0.379,177.7,2.617,9.25,319.8,0.379
2022-07-08 16:00:00,0.41,194.8,2.724,9.12,319.9,0.41
2022-07-08 16:20:00,0.417,149.7,2.557,9.71,320.1,0.417
2022-07-08 16:40:00,0.469,353.8,2.917,10.29,322.5,0.469
2022-07-08 17:00:00,0.509,348.4,3.14,10.47,324.0,0.509
2022-07-08 17:20:00,0.509,345.9,3.079,10.25,322.8,0.509
2022-07-08 17:40:00,0.509,345.9,3.079,10.48,324.6,0.509
2022-07-08 18:00:00,0.552,352.6,3.371,10.78,321.6,0.552
2022-07-08 18:20:00,0.554,355.3,3.397,10.64,320.2,0.554
2022-07-08 18:40:00,0.552,355.0,3.264,10.23,322.8,0.554
2022-07-08 19:00:00,0.556,349.9,3.234,10.28,320.2,0.556
2022-07-08 19:40:00,0.491,350.8,3.171,9.93,320.0,0.556
2022-07-08 20:00:00,0.482,349.5,2.85,9.3,318.4,0.556
2022-07-08 20:20:00,0.468,343.9,3.156,9.55,319.4,0.556
2022-07-08 20:40:00,0.446,343.6,3.351,9.49,321.0,0.556
2022-07-08 21:00:00,0.425,338.7,2.887,9.81,317.5,0.556
2022-07-08 21:20:00,0.425,338.7,2.887,9.7,317.3,0.556
2022-07-08 21:40:00,0.44,336.4,2.632,10.15,320.8,0.556
2022-07-08 22:00:00,0.452,338.4,2.669,9.76,321.4,0.556
2022-07-08 22:20:00,0.464,335.5,3.324,8.97,317.4,0.556
2022-07-08 22:40:00,0.455,324.6,3.771,9.05,319.1,0.556
2022-07-08 23:00:00,0.447,315.4,3.595,8.83,317.3,0.556
2022-07-08 23:20:00,0.444,308.6,3.516,7.718,311.0,0.556
2022-07-08 23:40:00,0.422,305.6,3.523,7.653,312.8,0.556
2022-07-09 00:00:00,0.393,303.0,3.828,7.217,312.0,0.556
2022-07-09 00:20:00,0.364,295.9,3.774,6.087,323.2,0.556
2022-07-09 00:40:00,0.35,295.1,3.835,5.893,316.2,0.556
2022-07-09 01:00:00,0.333,296.5,3.812,6.33,322.5,0.556
2022-07-09 01:20:00,0.321,306.6,3.651,7.407,324.6,0.556
2022-07-09 01:40:00,0.334,312.3,3.217,7.013,323.6,0.556
2022-07-09 02:00:00,0.352,310.5,3.066,7.095,325.8,0.556
2022-07-09 02:20:00,0.352,310.5,3.066,6.919,321.8,0.556
2022-07-09 02:40:00,0.37,312.8,2.913,7.074,321.5,0.556
2022-07-09 03:00:00,0.358,314.9,3.009,6.923,322.7,0.556
2022-07-09 03:20:00,0.352,315.5,3.132,6.789,322.9,0.556
2022-07-09 03:40:00,0.361,308.6,3.268,6.145,325.4,0.556
2022-07-09 04:00:00,0.356,305.5,3.304,5.949,328.0,0.556
2022-07-09 04:20:00,0.352,306.7,3.186,5.326,329.3,0.556
2022-07-09 04:40:00,0.352,306.7,3.186,5.008,327.6,0.556
2022-07-09 05:00:00,0.318,292.3,3.244,4.901,326.4,0.556
2022-07-09 05:20:00,0.318,295.4,3.193,4.899,328.1,0.556
2022-07-09 05:40:00,0.31,301.2,3.211,4.758,324.0,0.556
2022-07-09 06:00:00,0.301,302.9,3.288,5.036,330.4,0.556
2022-07-09 06:20:00,0.335,299.8,3.322,3.755,333.0,0.556
2022-07-09 06:40:00,0.358,296.2,3.361,3.9,328.2,0.556
2022-07-09 07:00:00,0.324,299.2,3.299,5.099,325.6,0.491
2022-07-09 07:20:00,0.328,301.0,3.266,5.012,336.3,0.491
2022-07-09 07:40:00,0.339,301.6,3.282,5.711,326.1,0.482
2022-07-09 08:00:00,0.336,307.2,3.342,5.568,338.4,0.468
2022-07-09 08:20:00,0.341,303.7,3.531,5.549,340.5,0.464
2022-07-09 08:40:00,0.331,299.0,3.476,5.433,350.3,0.464
2022-07-09 09:00:00,0.319,292.6,3.213,6.432,356.8,0.464
2022-07-09 09:20:00,0.314,290.6,3.153,6.165,356.1,0.464
2022-07-09 09:40:00,0.308,295.2,3.37,5.896,358.8,0.464
2022-07-09 10:00:00,0.283,292.0,3.444,5.245,358.6,0.464
2022-07-09 10:20:00,0.28,289.3,3.351,4.69,350.2,0.455
2022-07-09 10:40:00,0.265,289.9,3.246,4.606,346.6,0.447
2022-07-09 11:00:00,0.25,292.9,3.404,4.416,345.3,0.444
